
INFO: Parsed 9109 items from F:\interlude\PTSscriptIT\script\itemdata.txt
WARN: No destroyable key in 5905
WARN: No dropable key in 5905
WARN: No tradeable key in 5905
WARN: No crystal_count key in 5905
WARN: No price key in 5905
WARN: No weight key in 5905
WARN: No destroyable key in 5906
WARN: No crystal_count key in 5906
WARN: No price key in 5906
WARN: No destroyable key in 5907
WARN: No crystal_count key in 5907
WARN: No price key in 5907
WARN: No destroyable key in 5908
WARN: No dropable key in 5908
WARN: No tradeable key in 5908
WARN: No crystal_count key in 5908
WARN: No price key in 5908
WARN: No destroyable key in 5909
WARN: No crystal_count key in 5909
WARN: No price key in 5909
WARN: No destroyable key in 5910
WARN: No crystal_count key in 5910
WARN: No price key in 5910
WARN: No destroyable key in 5911
WARN: No dropable key in 5911
WARN: No tradeable key in 5911
WARN: No crystal_count key in 5911
WARN: No price key in 5911
WARN: No destroyable key in 5912
WARN: No crystal_count key in 5912
WARN: No price key in 5912
WARN: No destroyable key in 5913
WARN: No crystal_count key in 5913
WARN: No price key in 5913
WARN: No destroyable key in 5914
WARN: No dropable key in 5914
WARN: No tradeable key in 5914
WARN: No crystal_count key in 5914
WARN: No price key in 5914
WARN: No destroyable key in 5915
WARN: No dropable key in 5915
WARN: No tradeable key in 5915
WARN: No crystal_count key in 5915
WARN: No weight key in 5915
WARN: No destroyable key in 5916
WARN: No dropable key in 5916
WARN: No tradeable key in 5916
WARN: No crystal_count key in 5916
WARN: No weight key in 5916
WARN: No destroyable key in 5917
WARN: No dropable key in 5917
WARN: No tradeable key in 5917
WARN: No crystal_count key in 5917
WARN: No weight key in 5917
WARN: No destroyable key in 5918
WARN: No dropable key in 5918
WARN: No tradeable key in 5918
WARN: No crystal_count key in 5918
WARN: No weight key in 5918
WARN: No destroyable key in 5919
WARN: No dropable key in 5919
WARN: No tradeable key in 5919
WARN: No crystal_count key in 5919
WARN: No weight key in 5919
WARN: No destroyable key in 5920
WARN: No dropable key in 5920
WARN: No tradeable key in 5920
WARN: No crystal_count key in 5920
WARN: No weight key in 5920
WARN: No destroyable key in 5921
WARN: No dropable key in 5921
WARN: No tradeable key in 5921
WARN: No crystal_count key in 5921
WARN: No weight key in 5921
WARN: No destroyable key in 5922
WARN: No dropable key in 5922
WARN: No tradeable key in 5922
WARN: No crystal_count key in 5922
WARN: No price key in 5922
WARN: No weight key in 5922
WARN: No destroyable key in 5923
WARN: No dropable key in 5923
WARN: No tradeable key in 5923
WARN: No crystal_count key in 5923
WARN: No price key in 5923
WARN: No weight key in 5923
WARN: No destroyable key in 5924
WARN: No dropable key in 5924
WARN: No tradeable key in 5924
WARN: No crystal_count key in 5924
WARN: No price key in 5924
WARN: No weight key in 5924
WARN: No destroyable key in 5925
WARN: No dropable key in 5925
WARN: No tradeable key in 5925
WARN: No crystal_count key in 5925
WARN: No price key in 5925
WARN: No weight key in 5925
WARN: No destroyable key in 5926
WARN: No dropable key in 5926
WARN: No tradeable key in 5926
WARN: No crystal_count key in 5926
WARN: No price key in 5926
WARN: No weight key in 5926
WARN: No destroyable key in 5927
WARN: No dropable key in 5927
WARN: No tradeable key in 5927
WARN: No crystal_count key in 5927
WARN: No price key in 5927
WARN: No weight key in 5927
WARN: No destroyable key in 5928
WARN: No dropable key in 5928
WARN: No tradeable key in 5928
WARN: No crystal_count key in 5928
WARN: No price key in 5928
WARN: No weight key in 5928
WARN: No destroyable key in 5929
WARN: No dropable key in 5929
WARN: No tradeable key in 5929
WARN: No crystal_count key in 5929
WARN: No price key in 5929
WARN: No weight key in 5929
WARN: No destroyable key in 5930
WARN: No dropable key in 5930
WARN: No tradeable key in 5930
WARN: No crystal_count key in 5930
WARN: No price key in 5930
WARN: No weight key in 5930
WARN: No destroyable key in 5931
WARN: No dropable key in 5931
WARN: No tradeable key in 5931
WARN: No crystal_count key in 5931
WARN: No price key in 5931
WARN: No weight key in 5931
WARN: No destroyable key in 5932
WARN: No dropable key in 5932
WARN: No tradeable key in 5932
WARN: No crystal_count key in 5932
WARN: No price key in 5932
WARN: No weight key in 5932
WARN: No destroyable key in 5933
WARN: No dropable key in 5933
WARN: No tradeable key in 5933
WARN: No crystal_count key in 5933
WARN: No price key in 5933
WARN: No weight key in 5933
WARN: No destroyable key in 5934
WARN: No dropable key in 5934
WARN: No tradeable key in 5934
WARN: No crystal_count key in 5934
WARN: No price key in 5934
WARN: No weight key in 5934
WARN: No destroyable key in 5935
WARN: No dropable key in 5935
WARN: No tradeable key in 5935
WARN: No crystal_count key in 5935
WARN: No price key in 5935
WARN: No weight key in 5935
WARN: No destroyable key in 5936
WARN: No dropable key in 5936
WARN: No tradeable key in 5936
WARN: No crystal_count key in 5936
WARN: No price key in 5936
WARN: No weight key in 5936
WARN: No destroyable key in 5937
WARN: No dropable key in 5937
WARN: No tradeable key in 5937
WARN: No crystal_count key in 5937
WARN: No price key in 5937
WARN: No weight key in 5937
WARN: No destroyable key in 5938
WARN: No dropable key in 5938
WARN: No tradeable key in 5938
WARN: No crystal_count key in 5938
WARN: No price key in 5938
WARN: No weight key in 5938
WARN: No destroyable key in 5939
WARN: No dropable key in 5939
WARN: No tradeable key in 5939
WARN: No crystal_count key in 5939
WARN: No price key in 5939
WARN: No weight key in 5939
WARN: No destroyable key in 5940
WARN: No dropable key in 5940
WARN: No tradeable key in 5940
WARN: No crystal_count key in 5940
WARN: No price key in 5940
WARN: No weight key in 5940
WARN: No destroyable key in 5941
WARN: No dropable key in 5941
WARN: No tradeable key in 5941
WARN: No crystal_count key in 5941
WARN: No price key in 5941
WARN: No weight key in 5941
WARN: No destroyable key in 5942
WARN: No dropable key in 5942
WARN: No tradeable key in 5942
WARN: No crystal_count key in 5942
WARN: No weight key in 5942
WARN: No destroyable key in 5943
WARN: No dropable key in 5943
WARN: No tradeable key in 5943
WARN: No crystal_count key in 5943
WARN: No weight key in 5943
WARN: No destroyable key in 5944
WARN: No dropable key in 5944
WARN: No tradeable key in 5944
WARN: No crystal_count key in 5944
WARN: No price key in 5944
WARN: No weight key in 5944
WARN: No destroyable key in 5945
WARN: No dropable key in 5945
WARN: No tradeable key in 5945
WARN: No crystal_count key in 5945
WARN: No price key in 5945
WARN: No weight key in 5945
WARN: No destroyable key in 5946
WARN: No dropable key in 5946
WARN: No tradeable key in 5946
WARN: No crystal_count key in 5946
WARN: No price key in 5946
WARN: No weight key in 5946
WARN: No destroyable key in 5947
WARN: No dropable key in 5947
WARN: No tradeable key in 5947
WARN: No crystal_count key in 5947
WARN: No price key in 5947
WARN: No weight key in 5947
WARN: No destroyable key in 5948
WARN: No dropable key in 5948
WARN: No tradeable key in 5948
WARN: No crystal_count key in 5948
WARN: No price key in 5948
WARN: No weight key in 5948
WARN: No destroyable key in 5949
WARN: No dropable key in 5949
WARN: No tradeable key in 5949
WARN: No crystal_count key in 5949
WARN: No price key in 5949
WARN: No weight key in 5949
WARN: No destroyable key in 5950
WARN: No dropable key in 5950
WARN: No tradeable key in 5950
WARN: No crystal_count key in 5950
WARN: No price key in 5950
WARN: No weight key in 5950
WARN: No destroyable key in 5951
WARN: No dropable key in 5951
WARN: No tradeable key in 5951
WARN: No crystal_count key in 5951
WARN: No price key in 5951
WARN: No weight key in 5951
WARN: No destroyable key in 5952
WARN: No dropable key in 5952
WARN: No tradeable key in 5952
WARN: No crystal_count key in 5952
WARN: No price key in 5952
WARN: No weight key in 5952
WARN: No destroyable key in 5953
WARN: No dropable key in 5953
WARN: No tradeable key in 5953
WARN: No crystal_count key in 5953
WARN: No price key in 5953
WARN: No weight key in 5953
WARN: No destroyable key in 5954
WARN: No dropable key in 5954
WARN: No tradeable key in 5954
WARN: No crystal_count key in 5954
WARN: No price key in 5954
WARN: No weight key in 5954
WARN: No destroyable key in 5955
WARN: No dropable key in 5955
WARN: No tradeable key in 5955
WARN: No crystal_count key in 5955
WARN: No price key in 5955
WARN: No weight key in 5955
WARN: No destroyable key in 5956
WARN: No dropable key in 5956
WARN: No tradeable key in 5956
WARN: No crystal_count key in 5956
WARN: No destroyable key in 5957
WARN: No dropable key in 5957
WARN: No tradeable key in 5957
WARN: No crystal_count key in 5957
WARN: No destroyable key in 5958
WARN: No dropable key in 5958
WARN: No tradeable key in 5958
WARN: No crystal_count key in 5958
WARN: No destroyable key in 5959
WARN: No dropable key in 5959
WARN: No tradeable key in 5959
WARN: No crystal_count key in 5959
WARN: No destroyable key in 5960
WARN: No dropable key in 5960
WARN: No tradeable key in 5960
WARN: No crystal_count key in 5960
WARN: No destroyable key in 5961
WARN: No dropable key in 5961
WARN: No tradeable key in 5961
WARN: No crystal_count key in 5961
WARN: No weight key in 5961
WARN: No destroyable key in 5962
WARN: No dropable key in 5962
WARN: No tradeable key in 5962
WARN: No crystal_count key in 5962
WARN: No weight key in 5962
WARN: No destroyable key in 5963
WARN: No dropable key in 5963
WARN: No tradeable key in 5963
WARN: No crystal_count key in 5963
WARN: No weight key in 5963
WARN: No destroyable key in 5964
WARN: No dropable key in 5964
WARN: No tradeable key in 5964
WARN: No crystal_count key in 5964
WARN: No weight key in 5964
WARN: No destroyable key in 5965
WARN: No dropable key in 5965
WARN: No tradeable key in 5965
WARN: No crystal_count key in 5965
WARN: No weight key in 5965
WARN: No destroyable key in 5966
WARN: No dropable key in 5966
WARN: No tradeable key in 5966
WARN: No crystal_count key in 5966
WARN: No weight key in 5966
WARN: No destroyable key in 5967
WARN: No dropable key in 5967
WARN: No tradeable key in 5967
WARN: No crystal_count key in 5967
WARN: No weight key in 5967
WARN: No destroyable key in 5968
WARN: No dropable key in 5968
WARN: No tradeable key in 5968
WARN: No crystal_count key in 5968
WARN: No weight key in 5968
WARN: No destroyable key in 5969
WARN: No dropable key in 5969
WARN: No tradeable key in 5969
WARN: No crystal_count key in 5969
WARN: No weight key in 5969
WARN: No destroyable key in 5970
WARN: No dropable key in 5970
WARN: No tradeable key in 5970
WARN: No crystal_count key in 5970
WARN: No weight key in 5970
WARN: No destroyable key in 5971
WARN: No dropable key in 5971
WARN: No tradeable key in 5971
WARN: No crystal_count key in 5971
WARN: No weight key in 5971
WARN: No destroyable key in 5972
WARN: No dropable key in 5972
WARN: No tradeable key in 5972
WARN: No crystal_count key in 5972
WARN: No weight key in 5972
WARN: No destroyable key in 5973
WARN: No dropable key in 5973
WARN: No tradeable key in 5973
WARN: No crystal_count key in 5973
WARN: No weight key in 5973
WARN: No destroyable key in 5974
WARN: No dropable key in 5974
WARN: No tradeable key in 5974
WARN: No crystal_count key in 5974
WARN: No weight key in 5974
WARN: No destroyable key in 5975
WARN: No dropable key in 5975
WARN: No tradeable key in 5975
WARN: No crystal_count key in 5975
WARN: No weight key in 5975
WARN: No destroyable key in 5976
WARN: No dropable key in 5976
WARN: No tradeable key in 5976
WARN: No crystal_count key in 5976
WARN: No weight key in 5976
WARN: No destroyable key in 5977
WARN: No dropable key in 5977
WARN: No tradeable key in 5977
WARN: No crystal_count key in 5977
WARN: No weight key in 5977
WARN: No destroyable key in 5978
WARN: No dropable key in 5978
WARN: No tradeable key in 5978
WARN: No crystal_count key in 5978
WARN: No weight key in 5978
WARN: No destroyable key in 5979
WARN: No dropable key in 5979
WARN: No tradeable key in 5979
WARN: No crystal_count key in 5979
WARN: No weight key in 5979
WARN: No destroyable key in 5980
WARN: No dropable key in 5980
WARN: No tradeable key in 5980
WARN: No crystal_count key in 5980
WARN: No weight key in 5980
WARN: No destroyable key in 5981
WARN: No dropable key in 5981
WARN: No tradeable key in 5981
WARN: No crystal_count key in 5981
WARN: No weight key in 5981
WARN: No destroyable key in 5982
WARN: No dropable key in 5982
WARN: No tradeable key in 5982
WARN: No crystal_count key in 5982
WARN: No weight key in 5982
WARN: No destroyable key in 5983
WARN: No dropable key in 5983
WARN: No tradeable key in 5983
WARN: No crystal_count key in 5983
WARN: No weight key in 5983
WARN: No destroyable key in 5984
WARN: No dropable key in 5984
WARN: No tradeable key in 5984
WARN: No crystal_count key in 5984
WARN: No weight key in 5984
WARN: No destroyable key in 5985
WARN: No dropable key in 5985
WARN: No tradeable key in 5985
WARN: No crystal_count key in 5985
WARN: No weight key in 5985
WARN: No destroyable key in 5986
WARN: No dropable key in 5986
WARN: No tradeable key in 5986
WARN: No crystal_count key in 5986
WARN: No weight key in 5986
WARN: No destroyable key in 5987
WARN: No dropable key in 5987
WARN: No tradeable key in 5987
WARN: No crystal_count key in 5987
WARN: No weight key in 5987
WARN: No destroyable key in 5988
WARN: No dropable key in 5988
WARN: No tradeable key in 5988
WARN: No crystal_count key in 5988
WARN: No weight key in 5988
WARN: No destroyable key in 5989
WARN: No dropable key in 5989
WARN: No tradeable key in 5989
WARN: No crystal_count key in 5989
WARN: No weight key in 5989
WARN: No destroyable key in 5990
WARN: No dropable key in 5990
WARN: No tradeable key in 5990
WARN: No crystal_count key in 5990
WARN: No weight key in 5990
WARN: No destroyable key in 5991
WARN: No dropable key in 5991
WARN: No tradeable key in 5991
WARN: No crystal_count key in 5991
WARN: No weight key in 5991
WARN: No destroyable key in 5992
WARN: No dropable key in 5992
WARN: No tradeable key in 5992
WARN: No crystal_count key in 5992
WARN: No weight key in 5992
WARN: No destroyable key in 5993
WARN: No dropable key in 5993
WARN: No tradeable key in 5993
WARN: No crystal_count key in 5993
WARN: No weight key in 5993
WARN: No destroyable key in 5994
WARN: No dropable key in 5994
WARN: No tradeable key in 5994
WARN: No crystal_count key in 5994
WARN: No weight key in 5994
WARN: No destroyable key in 5995
WARN: No dropable key in 5995
WARN: No tradeable key in 5995
WARN: No crystal_count key in 5995
WARN: No weight key in 5995
WARN: No destroyable key in 5996
WARN: No dropable key in 5996
WARN: No tradeable key in 5996
WARN: No crystal_count key in 5996
WARN: No weight key in 5996
WARN: No destroyable key in 5997
WARN: No dropable key in 5997
WARN: No tradeable key in 5997
WARN: No crystal_count key in 5997
WARN: No weight key in 5997
WARN: No destroyable key in 5998
WARN: No dropable key in 5998
WARN: No tradeable key in 5998
WARN: No crystal_count key in 5998
WARN: No weight key in 5998
WARN: No destroyable key in 5999
WARN: No dropable key in 5999
WARN: No tradeable key in 5999
WARN: No crystal_count key in 5999
WARN: No weight key in 5999
INFO: Processing F:\projects\lucera3\dist\gameserver\data\items\6000-6099.xml...
WARN: No destroyable key in 6000
WARN: No dropable key in 6000
WARN: No tradeable key in 6000
WARN: No crystal_count key in 6000
WARN: No weight key in 6000
WARN: No destroyable key in 6001
WARN: No dropable key in 6001
WARN: No tradeable key in 6001
WARN: No crystal_count key in 6001
WARN: No weight key in 6001
WARN: No destroyable key in 6002
WARN: No dropable key in 6002
WARN: No tradeable key in 6002
WARN: No crystal_count key in 6002
WARN: No destroyable key in 6003
WARN: No dropable key in 6003
WARN: No tradeable key in 6003
WARN: No crystal_count key in 6003
WARN: No destroyable key in 6004
WARN: No dropable key in 6004
WARN: No tradeable key in 6004
WARN: No crystal_count key in 6004
WARN: No destroyable key in 6005
WARN: No dropable key in 6005
WARN: No tradeable key in 6005
WARN: No crystal_count key in 6005
WARN: No destroyable key in 6006
WARN: No dropable key in 6006
WARN: No tradeable key in 6006
WARN: No crystal_count key in 6006
WARN: No destroyable key in 6007
WARN: No dropable key in 6007
WARN: No tradeable key in 6007
WARN: No crystal_count key in 6007
WARN: No price key in 6007
WARN: No weight key in 6007
WARN: No destroyable key in 6008
WARN: No dropable key in 6008
WARN: No tradeable key in 6008
WARN: No crystal_count key in 6008
WARN: No price key in 6008
WARN: No weight key in 6008
WARN: No destroyable key in 6009
WARN: No dropable key in 6009
WARN: No tradeable key in 6009
WARN: No crystal_count key in 6009
WARN: No price key in 6009
WARN: No weight key in 6009
WARN: No destroyable key in 6010
WARN: No dropable key in 6010
WARN: No tradeable key in 6010
WARN: No crystal_count key in 6010
WARN: No price key in 6010
WARN: No weight key in 6010
WARN: No destroyable key in 6011
WARN: No dropable key in 6011
WARN: No tradeable key in 6011
WARN: No crystal_count key in 6011
WARN: No weight key in 6011
WARN: No destroyable key in 6012
WARN: No dropable key in 6012
WARN: No tradeable key in 6012
WARN: No crystal_count key in 6012
WARN: No weight key in 6012
WARN: No destroyable key in 6013
WARN: No dropable key in 6013
WARN: No tradeable key in 6013
WARN: No crystal_count key in 6013
WARN: No weight key in 6013
WARN: No destroyable key in 6014
WARN: No dropable key in 6014
WARN: No tradeable key in 6014
WARN: No crystal_count key in 6014
WARN: No weight key in 6014
WARN: No destroyable key in 6015
WARN: No dropable key in 6015
WARN: No tradeable key in 6015
WARN: No crystal_count key in 6015
WARN: No weight key in 6015
WARN: No destroyable key in 6016
WARN: No dropable key in 6016
WARN: No tradeable key in 6016
WARN: No crystal_count key in 6016
WARN: No weight key in 6016
WARN: No destroyable key in 6017
WARN: No dropable key in 6017
WARN: No tradeable key in 6017
WARN: No crystal_count key in 6017
WARN: No weight key in 6017
WARN: No destroyable key in 6018
WARN: No dropable key in 6018
WARN: No tradeable key in 6018
WARN: No crystal_count key in 6018
WARN: No weight key in 6018
WARN: No destroyable key in 6019
WARN: No dropable key in 6019
WARN: No tradeable key in 6019
WARN: No crystal_count key in 6019
WARN: No weight key in 6019
WARN: No destroyable key in 6020
WARN: No dropable key in 6020
WARN: No tradeable key in 6020
WARN: No crystal_count key in 6020
WARN: No weight key in 6020
WARN: No destroyable key in 6021
WARN: No dropable key in 6021
WARN: No tradeable key in 6021
WARN: No crystal_count key in 6021
WARN: No weight key in 6021
WARN: No destroyable key in 6022
WARN: No dropable key in 6022
WARN: No tradeable key in 6022
WARN: No crystal_count key in 6022
WARN: No weight key in 6022
WARN: No destroyable key in 6023
WARN: No dropable key in 6023
WARN: No tradeable key in 6023
WARN: No crystal_count key in 6023
WARN: No weight key in 6023
WARN: No destroyable key in 6024
WARN: No dropable key in 6024
WARN: No tradeable key in 6024
WARN: No crystal_count key in 6024
WARN: No weight key in 6024
WARN: No destroyable key in 6025
WARN: No dropable key in 6025
WARN: No tradeable key in 6025
WARN: No crystal_count key in 6025
WARN: No weight key in 6025
WARN: No destroyable key in 6026
WARN: No dropable key in 6026
WARN: No tradeable key in 6026
WARN: No crystal_count key in 6026
WARN: No weight key in 6026
WARN: No destroyable key in 6027
WARN: No dropable key in 6027
WARN: No tradeable key in 6027
WARN: No crystal_count key in 6027
WARN: No weight key in 6027
WARN: No destroyable key in 6028
WARN: No dropable key in 6028
WARN: No tradeable key in 6028
WARN: No crystal_count key in 6028
WARN: No weight key in 6028
WARN: No destroyable key in 6029
WARN: No dropable key in 6029
WARN: No tradeable key in 6029
WARN: No crystal_count key in 6029
WARN: No weight key in 6029
WARN: No destroyable key in 6030
WARN: No dropable key in 6030
WARN: No tradeable key in 6030
WARN: No crystal_count key in 6030
WARN: No weight key in 6030
WARN: No destroyable key in 6031
WARN: No dropable key in 6031
WARN: No tradeable key in 6031
WARN: No crystal_count key in 6031
WARN: No weight key in 6031
WARN: No destroyable key in 6032
WARN: No dropable key in 6032
WARN: No tradeable key in 6032
WARN: No crystal_count key in 6032
WARN: No weight key in 6032
WARN: No destroyable key in 6033
WARN: No dropable key in 6033
WARN: No tradeable key in 6033
WARN: No crystal_count key in 6033
WARN: No weight key in 6033
WARN: No destroyable key in 6034
WARN: No dropable key in 6034
WARN: No tradeable key in 6034
WARN: No crystal_count key in 6034
WARN: No weight key in 6034
WARN: No destroyable key in 6035
WARN: No dropable key in 6035
WARN: No tradeable key in 6035
WARN: No crystal_count key in 6035
WARN: No destroyable key in 6036
WARN: No dropable key in 6036
WARN: No tradeable key in 6036
WARN: No crystal_count key in 6036
WARN: No destroyable key in 6037
WARN: No dropable key in 6037
WARN: No tradeable key in 6037
WARN: No crystal_count key in 6037
WARN: No destroyable key in 6038
WARN: No crystal_count key in 6038
WARN: No weight key in 6038
WARN: No destroyable key in 6039
WARN: No crystal_count key in 6039
WARN: No weight key in 6039
WARN: No destroyable key in 6040
WARN: No crystal_count key in 6040
WARN: No weight key in 6040
WARN: No destroyable key in 6041
WARN: No crystal_count key in 6041
WARN: No weight key in 6041
WARN: No destroyable key in 6042
WARN: No crystal_count key in 6042
WARN: No weight key in 6042
WARN: No destroyable key in 6043
WARN: No crystal_count key in 6043
WARN: No weight key in 6043
WARN: No destroyable key in 6044
WARN: No crystal_count key in 6044
WARN: No weight key in 6044
WARN: No destroyable key in 6045
WARN: No crystal_count key in 6045
WARN: No weight key in 6045
WARN: No destroyable key in 6046
WARN: No crystal_count key in 6046
WARN: No weight key in 6046
WARN: No destroyable key in 6047
WARN: No crystal_count key in 6047
WARN: No weight key in 6047
WARN: No destroyable key in 6048
WARN: No crystal_count key in 6048
WARN: No weight key in 6048
WARN: No destroyable key in 6049
WARN: No crystal_count key in 6049
WARN: No weight key in 6049
WARN: No destroyable key in 6050
WARN: No crystal_count key in 6050
WARN: No weight key in 6050
WARN: No destroyable key in 6051
WARN: No crystal_count key in 6051
WARN: No weight key in 6051
WARN: No destroyable key in 6052
WARN: No crystal_count key in 6052
WARN: No weight key in 6052
WARN: No destroyable key in 6053
WARN: No crystal_count key in 6053
WARN: No weight key in 6053
WARN: No destroyable key in 6054
WARN: No crystal_count key in 6054
WARN: No weight key in 6054
WARN: No destroyable key in 6055
WARN: No crystal_count key in 6055
WARN: No weight key in 6055
WARN: No destroyable key in 6056
WARN: No crystal_count key in 6056
WARN: No weight key in 6056
WARN: No destroyable key in 6057
WARN: No crystal_count key in 6057
WARN: No weight key in 6057
WARN: No destroyable key in 6058
WARN: No dropable key in 6058
WARN: No tradeable key in 6058
WARN: No crystal_count key in 6058
WARN: No weight key in 6058
WARN: No destroyable key in 6059
WARN: No crystal_count key in 6059
WARN: No weight key in 6059
WARN: No destroyable key in 6060
WARN: No crystal_count key in 6060
WARN: No weight key in 6060
WARN: No destroyable key in 6061
WARN: No crystal_count key in 6061
WARN: No weight key in 6061
WARN: No destroyable key in 6062
WARN: No crystal_count key in 6062
WARN: No weight key in 6062
WARN: No destroyable key in 6063
WARN: No crystal_count key in 6063
WARN: No weight key in 6063
WARN: No destroyable key in 6064
WARN: No crystal_count key in 6064
WARN: No weight key in 6064
WARN: No destroyable key in 6065
WARN: No crystal_count key in 6065
WARN: No weight key in 6065
WARN: No destroyable key in 6066
WARN: No crystal_count key in 6066
WARN: No weight key in 6066
WARN: No destroyable key in 6067
WARN: No crystal_count key in 6067
WARN: No weight key in 6067
WARN: No destroyable key in 6068
WARN: No crystal_count key in 6068
WARN: No weight key in 6068
WARN: No destroyable key in 6069
WARN: No crystal_count key in 6069
WARN: No weight key in 6069
WARN: No destroyable key in 6070
WARN: No crystal_count key in 6070
WARN: No weight key in 6070
WARN: No destroyable key in 6071
WARN: No crystal_count key in 6071
WARN: No weight key in 6071
WARN: No destroyable key in 6072
WARN: No crystal_count key in 6072
WARN: No weight key in 6072
WARN: No destroyable key in 6073
WARN: No crystal_count key in 6073
WARN: No weight key in 6073
WARN: No destroyable key in 6074
WARN: No crystal_count key in 6074
WARN: No weight key in 6074
WARN: No destroyable key in 6075
WARN: No crystal_count key in 6075
WARN: No weight key in 6075
WARN: No destroyable key in 6076
WARN: No crystal_count key in 6076
WARN: No weight key in 6076
WARN: No destroyable key in 6077
WARN: No crystal_count key in 6077
WARN: No weight key in 6077
WARN: No destroyable key in 6078
WARN: No crystal_count key in 6078
WARN: No weight key in 6078
WARN: No destroyable key in 6079
WARN: No crystal_count key in 6079
WARN: No weight key in 6079
WARN: No destroyable key in 6080
WARN: No crystal_count key in 6080
WARN: No weight key in 6080
WARN: No destroyable key in 6081
WARN: No crystal_count key in 6081
WARN: No weight key in 6081
WARN: No destroyable key in 6082
WARN: No crystal_count key in 6082
WARN: No weight key in 6082
WARN: No destroyable key in 6083
WARN: No crystal_count key in 6083
WARN: No weight key in 6083
WARN: No destroyable key in 6084
WARN: No crystal_count key in 6084
WARN: No weight key in 6084
WARN: No destroyable key in 6085
WARN: No crystal_count key in 6085
WARN: No weight key in 6085
WARN: No destroyable key in 6086
WARN: No crystal_count key in 6086
WARN: No weight key in 6086
WARN: No destroyable key in 6087
WARN: No crystal_count key in 6087
WARN: No weight key in 6087
WARN: No destroyable key in 6088
WARN: No crystal_count key in 6088
WARN: No weight key in 6088
WARN: No destroyable key in 6089
WARN: No crystal_count key in 6089
WARN: No weight key in 6089
WARN: No destroyable key in 6090
WARN: No crystal_count key in 6090
WARN: No weight key in 6090
WARN: No destroyable key in 6091
WARN: No crystal_count key in 6091
WARN: No weight key in 6091
WARN: No destroyable key in 6092
WARN: No crystal_count key in 6092
WARN: No weight key in 6092
WARN: No destroyable key in 6093
WARN: No crystal_count key in 6093
WARN: No weight key in 6093
WARN: No destroyable key in 6094
WARN: No crystal_count key in 6094
WARN: No weight key in 6094
WARN: No destroyable key in 6095
WARN: No crystal_count key in 6095
WARN: No weight key in 6095
WARN: No destroyable key in 6096
WARN: No crystal_count key in 6096
WARN: No weight key in 6096
WARN: No destroyable key in 6097
WARN: No crystal_count key in 6097
WARN: No weight key in 6097
WARN: No destroyable key in 6098
WARN: No crystal_count key in 6098
WARN: No weight key in 6098
WARN: No destroyable key in 6099
WARN: No crystal_count key in 6099
WARN: No weight key in 6099
INFO: Processing F:\projects\lucera3\dist\gameserver\data\items\6100-6199.xml...
WARN: No destroyable key in 6100
WARN: No crystal_count key in 6100
WARN: No weight key in 6100
WARN: No destroyable key in 6101
WARN: No crystal_count key in 6101
WARN: No weight key in 6101
WARN: No destroyable key in 6102
WARN: No crystal_count key in 6102
WARN: No weight key in 6102
WARN: No destroyable key in 6103
WARN: No crystal_count key in 6103
WARN: No weight key in 6103
WARN: No destroyable key in 6104
WARN: No crystal_count key in 6104
WARN: No weight key in 6104
WARN: No destroyable key in 6105
WARN: No crystal_count key in 6105
WARN: No weight key in 6105
WARN: No destroyable key in 6106
WARN: No crystal_count key in 6106
WARN: No weight key in 6106
WARN: No destroyable key in 6107
WARN: No crystal_count key in 6107
WARN: No weight key in 6107
WARN: No destroyable key in 6108
WARN: No crystal_count key in 6108
WARN: No weight key in 6108
WARN: No destroyable key in 6109
WARN: No crystal_count key in 6109
WARN: No weight key in 6109
WARN: No destroyable key in 6110
WARN: No crystal_count key in 6110
WARN: No weight key in 6110
WARN: No destroyable key in 6111
WARN: No crystal_count key in 6111
WARN: No weight key in 6111
WARN: No destroyable key in 6112
WARN: No crystal_count key in 6112
WARN: No weight key in 6112
WARN: No destroyable key in 6113
WARN: No crystal_count key in 6113
WARN: No weight key in 6113
WARN: No destroyable key in 6114
WARN: No crystal_count key in 6114
WARN: No weight key in 6114
WARN: No destroyable key in 6115
WARN: No crystal_count key in 6115
WARN: No weight key in 6115
WARN: No destroyable key in 6116
WARN: No crystal_count key in 6116
WARN: No weight key in 6116
WARN: No destroyable key in 6117
WARN: No crystal_count key in 6117
WARN: No weight key in 6117
WARN: No destroyable key in 6118
WARN: No crystal_count key in 6118
WARN: No weight key in 6118
WARN: No destroyable key in 6119
WARN: No crystal_count key in 6119
WARN: No weight key in 6119
WARN: No destroyable key in 6120
WARN: No crystal_count key in 6120
WARN: No weight key in 6120
WARN: No destroyable key in 6121
WARN: No crystal_count key in 6121
WARN: No weight key in 6121
WARN: No destroyable key in 6122
WARN: No crystal_count key in 6122
WARN: No weight key in 6122
WARN: No destroyable key in 6123
WARN: No crystal_count key in 6123
WARN: No weight key in 6123
WARN: No destroyable key in 6124
WARN: No crystal_count key in 6124
WARN: No weight key in 6124
WARN: No destroyable key in 6125
WARN: No crystal_count key in 6125
WARN: No weight key in 6125
WARN: No destroyable key in 6126
WARN: No crystal_count key in 6126
WARN: No weight key in 6126
WARN: No destroyable key in 6127
WARN: No crystal_count key in 6127
WARN: No weight key in 6127
WARN: No destroyable key in 6128
WARN: No crystal_count key in 6128
WARN: No weight key in 6128
WARN: No destroyable key in 6129
WARN: No crystal_count key in 6129
WARN: No weight key in 6129
